model,day_abs,day_order,period,slot_in_period,hour_abs,origin_zone_id,dest_zone_id,y_pred
ARIMA,233,2,night,5,24,161,161,19.3320951905941
ARIMA,233,2,night,5,24,161,162,11.4127813581307
ARIMA,233,2,night,5,24,161,163,11.151937685795
ARIMA,233,2,night,5,24,161,186,13.0388049767267
ARIMA,233,2,night,5,24,161,230,9.58456031940317
ARIMA,233,2,night,5,24,162,100,4.07965478214724
ARIMA,233,2,night,5,24,162,161,11.8885402760467
ARIMA,233,2,night,5,24,162,162,11.8981796651174
ARIMA,233,2,night,5,24,162,163,6.50000108548554
ARIMA,233,2,night,5,24,162,186,8.7217078129309
ARIMA,233,2,night,5,24,162,230,7.46977297512966
ARIMA,233,2,night,5,24,163,100,4.28041963351098
ARIMA,233,2,night,5,24,163,161,13.3985555142522
ARIMA,233,2,night,5,24,163,162,7.70643884630681
ARIMA,233,2,night,5,24,163,163,6.38613353072378
ARIMA,233,2,night,5,24,163,186,5.6967684040477
ARIMA,233,2,night,5,24,163,230,9.99552236476142
ARIMA,233,2,night,5,24,186,100,4.51978339123575
ARIMA,233,2,night,5,24,186,161,13.8968934276067
ARIMA,233,2,night,5,24,186,162,7.58179133812272
ARIMA,233,2,night,5,24,186,163,10.0629631409019
ARIMA,233,2,night,5,24,186,186,3.69455789205064
ARIMA,233,2,night,5,24,186,230,19.5486286924367
ARIMA,233,2,night,5,24,230,100,5.58029452387385
ARIMA,233,2,night,5,24,230,161,8.76125920540315
ARIMA,233,2,night,5,24,230,162,5.57276460619473
ARIMA,233,2,night,5,24,230,163,7.49901688643539
ARIMA,233,2,night,5,24,230,186,9.78497929952464
ARIMA,233,2,night,5,24,230,230,8.02678284721433
ARIMA,234,3,night,1,20,100,100,2.29440213759084
ARIMA,234,3,night,1,20,100,161,6.33627837446986
ARIMA,234,3,night,1,20,100,162,3.48552529755305
ARIMA,234,3,night,1,20,100,163,5.1938697757788
ARIMA,234,3,night,1,20,100,186,2.34861713020476
ARIMA,234,3,night,1,20,100,230,7.22102918349734
ARIMA,234,3,night,1,20,161,100,6.98414240200178
ARIMA,234,3,night,1,20,161,161,19.3320951906226
ARIMA,234,3,night,1,20,161,162,11.4215538718802
ARIMA,234,3,night,1,20,161,163,11.1560002062166
ARIMA,234,3,night,1,20,161,186,13.0388049767267
ARIMA,234,3,night,1,20,161,230,9.58056347916674
ARIMA,234,3,night,1,20,162,100,4.07965478214724
ARIMA,234,3,night,1,20,162,161,11.8885402705229
ARIMA,234,3,night,1,20,162,162,12.0414500137398
ARIMA,234,3,night,1,20,162,163,6.50000108548554
ARIMA,234,3,night,1,20,162,186,8.70785623490601
ARIMA,234,3,night,1,20,162,230,8.07739264225701
ARIMA,234,3,night,1,20,163,100,4.28041963351098
ARIMA,234,3,night,1,20,163,161,13.3985549774693
ARIMA,234,3,night,1,20,163,162,7.70643884638567
ARIMA,234,3,night,1,20,163,163,6.38613353072378
ARIMA,234,3,night,1,20,163,186,5.69676840405421
ARIMA,234,3,night,1,20,163,230,9.99552236476142
ARIMA,234,3,night,1,20,186,100,4.51978339123575
ARIMA,234,3,night,1,20,186,161,13.9656232999063
ARIMA,234,3,night,1,20,186,162,7.5817913387446
ARIMA,234,3,night,1,20,186,163,10.0629631409019
ARIMA,234,3,night,1,20,186,186,3.69455789205064
ARIMA,234,3,night,1,20,186,230,19.5486286924367
ARIMA,234,3,night,1,20,230,100,5.58029452392288
ARIMA,234,3,night,1,20,230,161,8.55846785576999
ARIMA,234,3,night,1,20,230,162,5.57276460619473
ARIMA,234,3,night,1,20,230,163,7.50620375316543
ARIMA,234,3,night,1,20,230,186,9.7844637269849
ARIMA,234,3,night,1,20,230,230,8.02678284721433
ARIMA,234,3,night,2,21,100,100,2.35139504806206
ARIMA,234,3,night,2,21,100,161,6.33627837514173
ARIMA,234,3,night,2,21,100,162,3.48552529755303
ARIMA,234,3,night,2,21,100,163,5.19386977577861
ARIMA,234,3,night,2,21,100,186,2.34861713020476
ARIMA,234,3,night,2,21,100,230,7.2210291835285
ARIMA,234,3,night,2,21,161,100,6.80555336593603
ARIMA,234,3,night,2,21,161,161,19.3320951906216
ARIMA,234,3,night,2,21,161,162,11.427281215449
ARIMA,234,3,night,2,21,161,163,10.9724712490857
ARIMA,234,3,night,2,21,161,186,13.0388049767267
ARIMA,234,3,night,2,21,161,230,9.5844860198749
ARIMA,234,3,night,2,21,162,100,4.07965478214724
ARIMA,234,3,night,2,21,162,161,11.8885402696932
ARIMA,234,3,night,2,21,162,162,11.9132334695679
ARIMA,234,3,night,2,21,162,163,6.50000108548554
ARIMA,234,3,night,2,21,162,186,8.71780973829052
ARIMA,234,3,night,2,21,162,230,8.08012737633369
ARIMA,234,3,night,2,21,163,100,4.28041963351098
ARIMA,234,3,night,2,21,163,161,13.3985550998011
ARIMA,234,3,night,2,21,163,162,7.7064388463927
ARIMA,234,3,night,2,21,163,163,6.38613353072378
ARIMA,234,3,night,2,21,163,186,5.69676840405464
ARIMA,234,3,night,2,21,163,230,9.99552236476142
ARIMA,234,3,night,2,21,186,100,4.51978339123575
ARIMA,234,3,night,2,21,186,161,14.0855538558008
ARIMA,234,3,night,2,21,186,162,7.58179133881106
ARIMA,234,3,night,2,21,186,163,10.0629631409019
ARIMA,234,3,night,2,21,186,186,3.69455789205064
ARIMA,234,3,night,2,21,186,230,19.5486286924367
ARIMA,234,3,night,2,21,230,100,5.58029452392675
ARIMA,234,3,night,2,21,230,161,8.74439242641676
ARIMA,234,3,night,2,21,230,162,5.57276460619473
ARIMA,234,3,night,2,21,230,163,7.51152697545777
ARIMA,234,3,night,2,21,230,186,9.78421989070896
ARIMA,234,3,night,2,21,230,230,8.02678284721433
ARIMA,234,3,night,3,22,100,100,2.29565505333041
ARIMA,234,3,night,3,22,100,161,6.33627837523903
ARIMA,234,3,night,3,22,100,162,3.48552529755303
ARIMA,234,3,night,3,22,100,163,5.1938697757786
ARIMA,234,3,night,3,22,100,186,2.34861713020476
ARIMA,234,3,night,3,22,100,230,7.22102918353175
ARIMA,234,3,night,3,22,161,100,6.97580185420864
ARIMA,234,3,night,3,22,161,161,19.3320951906217
ARIMA,234,3,night,3,22,161,162,11.4310204474744
ARIMA,234,3,night,3,22,161,163,11.7393101856196
ARIMA,234,3,night,3,22,161,186,13.0388049767267
ARIMA,234,3,night,3,22,161,230,9.58985572126754
ARIMA,234,3,night,3,22,162,100,4.07965478214724
ARIMA,234,3,night,3,22,162,161,11.8885402695685
ARIMA,234,3,night,3,22,162,162,12.0279779534534
ARIMA,234,3,night,3,22,162,163,6.50000108548554
ARIMA,234,3,night,3,22,162,186,8.71065732363802
ARIMA,234,3,night,3,22,162,230,8.28642185210225
ARIMA,234,3,night,3,22,163,100,4.28041963351098
ARIMA,234,3,night,3,22,163,161,13.3985550719219
ARIMA,234,3,night,3,22,163,162,7.70643884639333
ARIMA,234,3,night,3,22,163,163,6.38613353072378
ARIMA,234,3,night,3,22,163,186,5.69676840405466
ARIMA,234,3,night,3,22,163,230,9.99552236476142
ARIMA,234,3,night,3,22,186,100,4.51978339123575
ARIMA,234,3,night,3,22,186,161,14.0994218191655
ARIMA,234,3,night,3,22,186,162,7.58179133881817
ARIMA,234,3,night,3,22,186,163,10.0629631409019
ARIMA,234,3,night,3,22,186,186,3.69455789205064
ARIMA,234,3,night,3,22,186,230,19.5486286924367
